"ptID","Lon","Lat","A","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND"
"pt128",-150.952409573775,68.0155525498968,0.32096055150032,0,NA,NA,-14.1,5.3,21,35,66,303,0
"pt129",-150.425730458884,68.7402947855198,0.310885787010193,8876,3425,2063.91674804688,-11.1,8.9,20,25,65,49,0
"pt130",-149.854453651992,69.4667551980818,0.300643712282181,10127,3295,2299.91674804688,-11,8.9,20,20,63,34,0
"pt131",-149.23359368833,70.1945148353067,0.290468811988831,0,921,2301.66674804688,-11.3,8.3,19,15,67,2,0
"pt132",-43.2785507952244,82.3177338334402,0.114599108695984,NA,NA,NA,-15.8,0.4,17,22,43,0,1
"pt133",-38.7002289453171,81.8159511691915,0.122134044766426,NA,NA,NA,-21.8,-5.1,14,74,24,0,1
"pt134",-34.6853833905517,81.2679675497162,0.130152270197868,NA,NA,NA,-19.9,-3.7,15,62,24,0,1
"pt135",-31.1718782524672,80.6823869314384,0.138897061347961,NA,NA,NA,-19.4,-3.3,16,62,23,0,1
"pt136",-28.0959985133777,80.0663420196258,0.14799527823925,NA,NA,NA,-18.8,-2.7,18,55,21,0,1
"pt137",-25.3979341550068,79.4256660295449,0.157321184873581,NA,NA,NA,-19.4,-3.3,18,60,18,0,1
"pt138",-23.0242282600954,78.7651014085977,0.167116731405258,NA,NA,NA,-19.5,-3.4,19,60,18,0,1
"pt139",-157.273125867581,57.1483531508261,0.464822739362717,0,3040,1917.5,-0.1,8.3,27,105,29,170,0
"pt140",-156.825477312363,58.0262893190576,0.453692495822906,NA,NA,NA,1.8,11.5,28,88,35,0,0
"pt141",-156.339368227245,58.8961654415453,0.442666113376617,13089,5415,2650.83325195312,0.6,11.3,27,86,41,16,0
"pt142",-155.815713415313,59.7585569074557,0.43153715133667,0,4287,2166.41674804688,0,11.3,26,88,48,5,0
"pt143",-155.223309789377,60.6185350907529,0.420416593551636,31582,4266,2371.41674804688,-0.9,11.4,26,75,57,5,0
"pt144",-154.601303857141,61.476431374355,0.409200370311737,6085,4638,2717.66674804688,-2.6,10.9,26,61,62,21,0
"pt145",-153.946449336781,62.3322792104327,0.398001283407211,0,486,3288.91674804688,-6.8,7.6,26,60,68,312,0
"pt146",-153.254997001741,63.186106558055,0.386602252721786,49851,4401,2897.33325195312,-3.2,12.8,23,42,69,0,0
"pt147",-152.522586546839,64.0379342198355,0.375227123498917,31793,3981,2669.75,-3.9,13.5,20,37,76,14,0
"pt148",-151.744108186772,64.8877733275904,0.36376816034317,48714,7331,3314.75,-4.2,13.9,21,38,66,5,0
"pt149",-150.913523400191,65.7356215199191,0.352227926254272,3258,1291,2529.33325195312,-9.6,8.6,22,45,68,446,0
"pt150",-150.023629780382,66.5814570708164,0.340723246335983,10385,3848,2605.16674804688,-9.2,9.6,22,37,66,159,0
"pt151",-149.06574831016,67.4252297648688,0.329028844833374,13741,3530,2195.41674804688,-10.8,8.2,24,33,63,274,0
"pt152",-148.516859975434,68.1367041741717,0.319227188825607,0,962,2863.16674804688,-13.5,5.6,23,30,66,451,0
"pt153",-147.922406564041,68.8500603520951,0.30937597155571,0,1982,2384.16674804688,-11,8.1,22,23,61,269,0
"pt154",-147.277525398607,69.5648394779833,0.299359917640686,14254,3484,2247.83325195312,-11.2,7.8,20,17,62,23,0
"pt155",-72.1400621332755,82.9407088146819,0.105446077883244,NA,NA,NA,-19.6,0,13,16,45,387,1
"pt156",-65.7076405416652,82.7994280925421,0.107549943029881,NA,NA,NA,-19,0,14,21,44,93,1
"pt157",-53.9343301101244,82.2607344450953,0.115464255213737,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"pt158",-48.7582927278391,81.8808162838341,0.121146403253078,NA,NA,NA,-18,-1.3,14,33,37,0,1
"pt159",-44.0914836323835,81.4400897723082,0.127686351537704,NA,NA,NA,-17.7,-1.5,15,39,34,0,1
"pt160",-39.9192790207657,80.9478551977932,0.134957566857338,NA,NA,NA,-23.1,-6.5,12,99,20,0,1
"pt161",-36.2081313098479,80.4125120085917,0.14283350110054,NA,NA,NA,-21,-5,14,85,22,0,1
"pt162",-32.9151075571075,79.841380966896,0.151310592889786,NA,NA,NA,-20.8,-5,15,89,20,0,1
"pt163",-29.9944986241968,79.2406991213209,0.160139679908752,NA,NA,NA,-21.8,-6,16,100,16,0,1
"pt164",-27.4018502223193,78.6157083175183,0.169317603111267,NA,NA,NA,-21.9,-6.2,19,98,15,0,1
"pt165",-25.0961046528297,77.9707827243594,0.178718894720078,NA,NA,NA,-19.4,-4,19,75,16,0,1
"pt166",-23.0405111062995,77.3095632728635,0.188340619206429,NA,NA,NA,-14.4,0.5,19,38,21,0,1
"pt167",-155.402291600851,58.1261267449899,0.452425539493561,0,NA,NA,-2.9,6,28,161,22,568,0
"pt168",-154.869242850928,58.9879536813672,0.441493839025497,0,580,2166.08325195312,-1.4,8.2,28,155,26,376,0
"pt169",-154.297845896898,59.842064361065,0.430461764335632,5284,5458,3178.83325195312,0.4,10.9,29,108,35,40,0
"pt170",-153.666773342236,60.69245605214,0.419440299272537,0,3554,1693.75,-1.4,10,29,83,40,55,0
"pt171",-153.004385584344,61.5402430444361,0.408434689044952,0,1404,1985.16662597656,-4.8,7.5,28,78,40,225,0
"pt172",-152.307386809852,62.3854052298625,0.397229433059692,3730,1554,1828.16662597656,-4.5,9.3,26,65,44,294,0
"pt173",-151.571994412204,63.2279102545349,0.38604661822319,5772,4622,1923.25,-4.5,10.7,23,61,55,23,0
"pt174",-150.793839257174,64.067710828658,0.374779313802719,42449,4838,3283.33325195312,-2.8,13.8,23,54,58,2,0
"pt175",-149.967839167515,64.9047410314856,0.363542646169662,50960,7460,3701.58325195312,-5.5,12.2,23,38,68,239,0
"pt176",-149.088036550321,65.7389111481135,0.352227926254272,42068,6544,3019.08325195312,-5.3,13.3,23,30,66,36,0
"pt177",-148.14738735885,66.570100308833,0.340837508440018,32991,5687,2201.83325195312,-5.5,13.7,23,30,56,9,0
"pt178",-147.137483033108,67.3981457755854,0.329488843679428,17870,3970,2784.33325195312,-8.6,11,22,26,54,309,0
"pt179",-146.048178701418,68.2228270090135,0.318070769309998,0,2725,2441.5,-11.5,7.9,20,20,57,117,0
"pt180",-145.388519012582,68.9233764734838,0.308330059051514,0,1269,2570,-14.1,4.4,19,19,66,274,0
"pt181",-144.672888285755,69.6250247294137,0.298542529344559,0,929,2893.5,-14.5,2.9,18,16,67,402,0
"pt182",-75.7590660077076,82.202231705791,0.116329275071621,NA,NA,NA,-21.6,-1.1,12,23,41,20,1
"pt183",-69.844587939482,82.115893794352,0.117688342928886,NA,NA,NA,-22.6,-3.3,11,43,29,176,1
"pt184",-64.1236302917538,81.9460945221138,0.120158590376377,NA,NA,NA,-19.6,-0.7,14,29,42,37,1
"pt185",-58.6990018627561,81.6981479033425,0.123862013220787,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"pt186",-53.6420102244405,81.379074177558,0.128549560904503,NA,NA,NA,-17.7,-0.9,14,31,42,0,1
"pt187",-48.9915638922749,80.9967886524825,0.134218573570251,NA,NA,NA,-18.4,-2.1,13,44,34,0,1
"pt188",-44.7586935957795,80.5593899354316,0.14061963558197,NA,NA,NA,-20.4,-4.1,13,71,25,0,1
"pt189",-40.9336419937677,80.074641374152,0.147872447967529,NA,NA,NA,-23.6,-7.2,11,119,19,0,1
"pt190",-37.4931323418062,79.5496579632851,0.155604690313339,NA,NA,NA,-23.5,-7.4,12,129,18,0,1
"pt191",-34.4064581671568,78.9907624195963,0.163813248276711,NA,NA,NA,-23,-7.3,13,132,17,0,1
"pt192",-31.6399488852204,78.4034585685654,0.172372400760651,NA,NA,NA,-21.8,-6.4,14,123,17,0,1
"pt193",-29.1599132350973,77.7924747284384,0.181278958916664,NA,NA,NA,-22.3,-7.3,19,119,15,0,1
"pt194",-26.9343853446504,77.161841943507,0.19052942097187,NA,NA,NA,-22.5,-7.5,20,126,14,0,1
"pt195",-24.934026380707,76.5149842946307,0.199998617172241,NA,NA,NA,-20.5,-5.8,20,107,14,0,1
"pt196",-23.1324775902413,75.8548081682887,0.209562495350838,NA,NA,NA,-16.4,-2.3,20,69,16,0,1
"pt197",-21.5063824997258,75.1837838880255,0.219218716025352,0,NA,NA,-15.9,-2.1,20,68,16,0,1
"pt198",-20.0352259679357,74.5040170944944,0.229084953665733,0,NA,NA,-11.3,1.5,21,40,23,0,1
"pt199",-154.506390026002,57.3481756436347,0.462312370538712,7247,5704,2659.25,3.6,11.3,29,211,20,114,1
"pt200",-152.76891390371,59.9081809475702,0.429708421230316,38021,NA,NA,2.6,12.2,30,140,31,20,0
"pt201",-152.099226523658,60.7486237763904,0.418789058923721,17295,4146,2375.16674804688,2.1,12.7,27,116,38,3,0
"pt202",-151.396577389012,61.5859286002503,0.407778054475784,11844,4845,3596.08325195312,-0.3,12.1,28,80,42,4,0
"pt203",-150.657635080527,62.4200229055652,0.39678817987442,14149,5264,3377,-0.9,12.3,26,88,45,21,0
"pt204",-149.878600109617,63.2508156988907,0.385713160037994,33815,3716,2555,-4,9.8,24,76,51,325,0
"pt205",-149.055113970926,64.0781939520695,0.374667316675186,51878,6512,2881.91674804688,-4.2,11.7,25,34,69,128,0
"pt206",-148.18214489396,64.9020179384444,0.363542646169662,50939,6461,2947.91674804688,-3.3,14.5,22,28,63,13,0
"pt207",-147.253842668268,65.7221150064125,0.352454960346222,32839,4222,2928.25,-5.4,13.7,20,32,53,163,0
"pt208",-146.263351852973,66.5382710930153,0.341294556856155,9224,NA,NA,-5.5,14.7,20,27,45,10,0
"pt209",-145.202568143937,67.3502188965233,0.330063700675964,34034,5694,2032.16662597656,-8,12.5,19,19,50,50,0
"pt210",-144.061815849893,68.1576209955612,0.318995982408524,0,3811,2543.83325195312,-11.9,7,19,18,60,35,0
"pt211",-142.829414004898,68.9600451397565,0.307748764753342,0,2008,2451.83325195312,-15,2.6,18,18,70,204,0
"pt212",-142.047122683143,69.6471077456501,0.298192143440247,14962,NA,NA,-11.8,5,17,12,71,17,0
"pt213",-89.5198019136524,81.2802782387788,0.130029007792473,NA,NA,NA,-21.4,1,12,9,63,184,1
"pt214",-84.1859621954868,81.3985374853975,0.128302946686745,NA,NA,NA,-22.5,0.3,11,17,44,318,1
"pt215",-78.7500000046694,81.4383383813478,0.127686351537704,NA,NA,NA,-24.3,-2.8,10,37,34,80,1
"pt216",-73.314037813773,81.398537485527,0.128302946686745,NA,NA,NA,-20.9,-1.4,12,29,36,26,1
"pt217",-67.9801980953789,81.2802782390347,0.130029007792473,NA,NA,NA,-16.1,1.8,15,15,42,40,1
"pt218",-62.8397569964755,81.0868397974026,0.132863491773605,NA,NA,NA,-16.3,1.8,15,17,54,0,1
"pt219",-57.9650260117766,80.8232281773403,0.136804580688477,NA,NA,NA,-19.8,-2.3,12,43,38,0,1
"pt220",-53.4054920823152,80.495621388315,0.141603708267212,NA,NA,NA,-20.3,-3.5,11,57,32,0,1
"pt221",-49.1881333661185,80.1107966051402,0.147258222103119,NA,NA,NA,-21.8,-5.2,11,82,26,0,1
"pt222",-45.3206753341991,79.6756377894008,0.153642177581787,NA,NA,NA,-22.3,-5.9,12,102,22,0,1
"pt223",-41.7962165233647,79.1967726797677,0.160752162337303,NA,NA,NA,-23.5,-7.3,11,131,19,0,1
"pt224",-38.5979435090664,78.6803441399775,0.16833958029747,NA,NA,NA,-23.5,-7.7,12,144,17,0,1
"pt225",-35.7031801191566,78.1318944047685,0.176401168107986,NA,NA,NA,-22.6,-7.3,13,144,17,0,1
"pt226",-33.0864854482884,77.5563312985553,0.184811472892761,NA,NA,NA,-22,-7,13,145,17,0,1
"pt227",-30.7218165101711,76.9579469576449,0.193567201495171,NA,NA,NA,-21.5,-6.8,14,145,16,0,1
"pt228",-28.5839136316423,76.3404658422251,0.2025436013937,NA,NA,NA,-23.3,-9,20,153,13,0,1
"pt229",-26.6491034270289,75.7071058836534,0.211737722158432,NA,NA,NA,-21.9,-7.9,20,148,12,0,1
"pt230",-24.8956969157472,75.0606425945986,0.221025928854942,NA,NA,NA,-21.5,-7.7,20,147,12,0,1
"pt231",-23.304123476912,74.4034703528209,0.23052604496479,NA,NA,NA,-15.7,-2.5,21,85,16,0,1
"pt232",-21.8569030732809,73.7376579858766,0.240114822983742,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"pt233",-153.104512856682,57.4244847968156,0.461369514465332,0,3357,2286.58325195312,2.6,9.6,30,302,17,457,1
"pt234",-152.519784151831,58.277073475755,0.450522482395172,63313,8590,6248.16650390625,2.6,10,30,298,18,200,1
"pt235",-151.230571224975,59.9566394497053,0.429062336683273,75414,4958,3384.41674804688,1.1,10,30,91,38,48,0
"pt236",-150.522470308407,60.7867659919842,0.41824609041214,75857,7568,3167.25,1.8,12.4,28,69,50,18,0
"pt237",-149.779842243844,61.6132113055902,0.407449632883072,74982,5672,2118.5,1.7,13.5,26,55,53,19,0
"pt238",-148.999335255168,62.4358517731045,0.396567523479462,0,2645,2079.16674804688,-5.8,6.7,26,65,49,118,0
"pt239",-148.177150762376,63.2545396030073,0.385713160037994,34537,3570,2410.91674804688,-5.1,9.3,25,42,64,78,0
"pt240",-147.308961518682,64.0690985716055,0.374779313802719,18089,5569,2096.16674804688,-5,11.8,23,33,66,148,0
"pt241",-146.389809870933,64.8793185993921,0.363880902528763,47826,5959,2102.83325195312,-4.1,14.3,21,34,56,42,0
"pt242",-145.413979887525,65.6849487315155,0.352908968925476,42372,5577,1676.5,-5.7,14.2,21,27,50,21,0
"pt243",-144.374834641409,66.4856878745103,0.341979891061783,37305,5332,4054.58325195312,-6.6,14,20,23,46,0,0
"pt244",-143.264606305346,67.2811723040507,0.331097990274429,32236,4371,2883.41674804688,-8.7,10.8,20,19,53,14,0
"pt245",-142.074121266736,68.0709584096575,0.320151835680008,2135,3846,2585,-10.9,7.9,19,19,60,44,0
"pt246",-140.792434139796,68.854498228052,0.30925977230072,0,2273,2293,-13.8,4.5,19,18,76,254,0
"pt247",-100.140195684179,79.9453396667681,0.14971461892128,0,NA,NA,-20.6,0,14,6,79,1,1
"pt248",-95.7200171102897,80.2225459820982,0.145660877227783,NA,NA,NA,-20.2,0.6,13,6,76,22,1
"pt249",-91.0612687128121,80.4361165371604,0.142464593052864,NA,NA,NA,-21,0.6,12,9,70,107,1
"pt250",-86.2162533813717,80.5813782293863,0.140373602509499,NA,NA,NA,-21.9,1.1,11,15,46,64,1
"pt251",-81.2523801987204,80.6549137173675,0.139266237616539,NA,NA,NA,-20.6,0.9,12,15,50,124,1
"pt252",-76.2476198092755,80.6549137174227,0.139266237616539,NA,NA,NA,-21.3,-1,12,27,40,46,1
"pt253",-71.2837466265145,80.5813782295509,0.140373602509499,NA,NA,NA,-18.7,-0.3,14,25,36,102,1
"pt254",-66.4387312948648,80.4361165374312,0.142464593052864,NA,NA,NA,-15.1,2.2,16,15,46,0,1
"pt255",-61.7799828970961,80.2225459824701,0.145660877227783,NA,NA,NA,-17.8,-0.1,14,31,39,0,1
"pt256",-57.3598043228568,79.945339667235,0.14971461892128,NA,NA,NA,-19.3,-2.4,12,49,35,0,1
"pt257",-53.2136164574469,79.6100022001895,0.154623538255692,NA,NA,NA,-20.7,-4.3,11,71,29,0,1
"pt258",-49.3606656272573,79.2224522801499,0.160384684801102,NA,NA,NA,-21.7,-5.4,11,93,24,0,1
"pt259",-45.8064097583759,78.7886686497093,0.166749805212021,NA,NA,NA,-22.8,-6.7,11,121,21,0,1
"pt260",-42.5456726800574,78.3144262431794,0.173715770244598,NA,NA,NA,-23.4,-7.5,11,145,18,0,1
"pt261",-39.5658385357739,77.8051242613038,0.181157097220421,NA,NA,NA,-22.9,-7.5,12,154,17,0,1
"pt262",-36.849644549821,77.2656926450853,0.189070358872414,NA,NA,NA,-22.3,-7.4,12,158,17,0,1
"pt263",-34.377387385633,76.7005574958459,0.197209089994431,NA,NA,NA,-21.9,-7.4,13,162,17,0,1
"pt264",-32.128531784522,76.1136463118868,0.205812871456146,NA,NA,NA,-22.5,-8.1,13,181,16,0,1
"pt265",-30.0828009128424,75.5084172819962,0.214515000581741,NA,NA,NA,-22.8,-8.9,17,186,12,0,1
"pt266",-28.2208594799013,74.8879010512662,0.223554223775864,NA,NA,NA,-21,-7.7,21,162,13,0,1
"pt267",-26.5246985918553,74.2547471660183,0.232686340808868,NA,NA,NA,-16.5,-3.8,21,117,14,0,1
"pt268",-23.5652500397337,72.9594940430885,0.251220107078552,0,97,28689.166015625,-13.9,-1.9,22,97,16,0,1
"pt269",-149.684538771418,59.9872070418377,0.428631454706192,0,NA,NA,0.4,8.8,28,153,37,362,0
"pt270",-148.938374831153,60.8066479697648,0.418028831481934,41278,5598,2796.66674804688,2.9,12.3,28,171,35,14,0
"pt271",-148.156213735123,61.6218554280709,0.40734013915062,0,306,23166.5,-6.2,5.5,27,86,34,468,0
"pt272",-147.33469967946,62.4326561693211,0.396677851676941,19827,2820,2550.58325195312,-4.8,9.6,27,44,56,43,0
"pt273",-146.470053764866,63.2388476371522,0.385935485363007,7500,2595,1902.58337402344,-6.8,9.3,25,22,89,64,0
"pt274",-145.55800141104,64.0401931638817,0.375227123498917,3559,3826,2966.16674804688,-3.4,13.4,25,35,62,12,0
"pt275",-144.593683213682,64.8364159897642,0.364444494247437,21304,4104,2818.16674804688,-8.3,10.2,23,23,78,224,0
"pt276",-143.571544257177,65.6271917086693,0.353703171014786,31481,5778,2238.41674804688,-7.3,12.2,22,20,64,85,0
"pt277",-142.485194979154,66.4121385559459,0.343007415533066,40447,5866,3919.58325195312,-7.3,12.3,21,21,59,62,0
"pt278",-141.327233849675,67.1908046653267,0.332361310720444,15065,4360,2947.66674804688,-9.8,10,20,24,58,72,0
"pt279",-140.089017869715,67.9626509561953,0.321653455495834,4829,4178,2724.5,-10.3,10.1,18,26,58,6,0
"pt280",-138.760360368351,68.7270275431118,0.311001867055893,1018,3196,2037.41662597656,-10.7,8.3,18,21,66,23,0
"pt281",-119.618367805376,76.3927707293253,0.201695486903191,0,281,1968,-18.2,1.3,12,8,72,39,1
"pt282",-117.069181683357,76.9242866015612,0.194053009152412,0,NA,NA,-19.1,0.6,12,7,71,30,1
"pt283",-111.26207168281,77.8981831655636,0.179816275835037,0,NA,NA,-19.8,0.2,12,5,78,4,1
"pt284",-92.3545482325681,79.5847750815541,0.154991492629051,0,NA,NA,-20.6,0.3,13,9,72,50,1
"pt285",-87.925377600159,79.7533870819931,0.152537897229195,0,NA,NA,-20.6,1.6,12,12,56,31,1
"pt286",-83.3704390012987,79.8560244132548,0.151065096259117,0,944,1405.25,-19.8,2,12,12,54,6,1
"pt287",-78.7500000034407,79.8904893451571,0.150574058294296,NA,NA,NA,-22.4,-1.5,11,32,37,210,1
"pt288",-60.8928541005112,79.3536191497372,0.158424288034439,NA,NA,NA,-18.2,-1,13,40,36,0,1
"pt289",-56.855607379191,79.0642869275264,0.162711501121521,NA,NA,NA,-20.5,-3.8,11,69,31,0,1
"pt290",-53.0597192265868,78.7217531435337,0.167728200554848,NA,NA,NA,-22,-5.7,9,96,27,0,1
"pt291",-49.5192151243851,78.3312859326443,0.173471555113792,NA,NA,NA,-22.2,-6.1,10,111,24,0,1
"pt292",-46.2379283223345,77.8981831662153,0.179816275835037,NA,NA,NA,-22.7,-6.9,10,134,20,0,1
"pt293",-43.2117378059268,77.4275741084454,0.186637312173843,NA,NA,NA,-22.6,-7.1,11,150,18,0,1
"pt294",-40.4308183212107,76.9242866023312,0.194053009152412,NA,NA,NA,-22.4,-7.3,12,162,17,0,1
"pt295",-37.8816321989264,76.3927707301489,0.201695486903191,NA,NA,NA,-22.4,-7.8,12,177,17,0,1
"pt296",-35.5485414864001,75.8370660797907,0.209804266691208,NA,NA,NA,-22.3,-8,12,188,16,0,1
"pt297",-33.4150230755068,75.2607996863955,0.218133881688118,NA,NA,NA,-21.9,-8.1,13,194,16,0,1
"pt298",-31.4645281765034,74.6672036284834,0.226681560277939,NA,NA,NA,-20.5,-7.2,14,185,16,0,1
"pt299",-29.6810517866137,74.0591438275495,0.235444352030754,NA,NA,NA,-21.4,-8.6,19,200,12,0,1
"pt300",-28.04948087225,73.439154071389,0.244419068098068,NA,NA,NA,-18.9,-6.8,22,175,12,0,1
"pt301",-25.1870800056879,72.1720698930044,0.262515872716904,0,NA,NA,-11.6,-0.6,22,108,16,0,1
"pt302",-23.9316589085452,71.528693184915,0.271634072065353,3257,323,1427.91662597656,-10.2,0.5,23,98,18,0,1
"pt303",-22.7789232606118,70.8808823228984,0.28083536028862,0,485,1063.08337402344,-8.8,1.6,23,85,21,0,1
"pt304",-148.132592923852,59.9996871122365,0.428523689508438,NA,6168,1287.83337402344,3.9,11.3,28,215,37,246,1
"pt305",-146.52778029704,61.6116682168752,0.407449632883072,0,NA,NA,-4.6,8.6,28,75,35,24,0
"pt306",-145.665993601753,62.4102472719317,0.396898508071899,39731,3182,2965.5,-4,11.7,26,24,65,2,0
"pt307",-144.759765924582,63.2035565142163,0.386380016803741,0,NA,NA,-7.4,8.8,25,25,83,229,0
"pt308",-143.804897097077,63.9913018058836,0.375898569822311,14551,2091,2623.08325195312,-8.5,9,25,20,91,259,0
"pt309",-142.796649982922,64.7731436046765,0.36534583568573,22548,4251,2749.75,-8.6,10.1,24,18,88,176,0
"pt310",-141.729656628614,65.5486891169356,0.354837089776993,22937,4284,3168.08325195312,-6.4,12.7,23,23,61,172,0
"pt311",-140.597801904396,66.3174824378264,0.344262450933456,29159,4565,2764.58325195312,-8.7,11.3,21,27,58,75,0
"pt312",-139.394077202244,67.0789919285907,0.333853244781494,0,3618,2437.83325195312,-11.1,9.5,20,32,60,61,0
"pt313",-138.110393511086,67.8325936965858,0.323499977588654,1965,4096,2677.75,-9.9,9.5,19,28,60,21,0
"pt314",-136.737338180881,68.5775494125306,0.3130903840065,13543,4123,2542.16674804688,-10.6,8.3,17,25,61,72,0
"pt315",-135.263851790275,69.3129756317182,0.302859365940094,NA,794,2271.83325195312,-10.5,9,16,16,69,0,0
"pt316",-122.887409252265,74.4004948958873,0.23052604496479,0,NA,NA,-16.5,1.7,12,8,73,29,1
"pt317",-118.670466278342,75.5135560238795,0.214515000581741,NA,NA,NA,NA,NA,NA,NA,NA,-10,1
"pt318",-116.278871860082,76.0379420302832,0.206901922821999,0,NA,NA,-18.7,0.7,12,7,69,53,1
"pt319",-97.357112462152,78.4801132352925,0.171272933483124,0,NA,NA,-19.6,0.3,14,8,76,25,1
"pt320",-93.4523047475424,78.7270038584486,0.167605921626091,NA,NA,NA,-19.3,1,13,9,73,96,1
"pt321",-89.3809835080995,78.9162516038535,0.164914697408676,0,49,28175.833984375,-21.3,0.2,12,18,55,71,1
"pt322",-80.9031940020368,79.1092000884508,0.161976858973503,0,NA,NA,-19.3,1.5,13,15,52,136,1
"pt323",-76.5968060038666,79.1092000884902,0.161976858973503,0,NA,NA,-18.2,1.3,13,17,48,163,1
"pt324",-68.1190164976478,78.9162516040479,0.164914697408676,0,NA,NA,-13.6,2.7,16,16,38,0,1
"pt325",-64.0476952580594,78.7270038587176,0.167605921626091,NA,NA,NA,-17.1,-0.2,14,35,35,0,1
"pt326",-60.1428875432707,78.4801132356332,0.171272933483124,NA,NA,NA,-19,-2.3,12,54,34,0,1
"pt327",-56.4339718990269,78.1796919919127,0.175668969750404,NA,NA,NA,-22,-5.6,9,95,28,0,1
"pt328",-52.940441626458,77.8303068216075,0.180791467428207,NA,NA,NA,-21.8,-6,9,105,26,0,1
"pt329",-49.6726624041247,77.4367358401393,0.186515614390373,NA,NA,NA,-21.6,-6,10,116,23,0,1
"pt330",-46.6332506862674,77.0037656516317,0.192838370800018,NA,NA,NA,-21.9,-6.5,11,137,21,0,1
"pt331",-43.8187209317908,76.5360375104563,0.199634894728661,NA,NA,NA,-22.1,-7,11,159,18,0,1
"pt332",-41.2211281440439,76.0379420309854,0.206901922821999,NA,NA,NA,-22.9,-8,11,186,17,0,1
"pt333",-38.829533725586,75.5135560246321,0.214515000581741,NA,NA,NA,-22.3,-7.9,12,195,16,0,1
"pt334",-36.631213352991,74.9666125244049,0.222470924258232,NA,NA,NA,-22,-8.1,12,204,16,0,1
"pt335",-34.6125907513055,74.4004948967348,0.23052604496479,NA,NA,NA,-21.5,-8.2,13,211,16,0,1
"pt336",-32.7599199446006,73.8182470879062,0.238918021321297,NA,NA,NA,-21.2,-8.2,13,220,16,0,1
"pt337",-31.059756463301,73.2225937056148,0.247523441910744,NA,NA,NA,-20.6,-8,13,227,16,0,1
"pt338",-29.4992622780649,72.6159653012068,0.256220161914825,NA,NA,NA,-19.9,-8.3,21,220,12,0,1
"pt339",-28.066385990646,72.0005256525363,0.264887511730194,NA,51,49558.58203125,NA,NA,NA,NA,NA,0,1
"pt340",-26.7499532783572,71.3781989724763,0.27376064658165,NA,28,7509.91650390625,-14.9,-4.4,23,182,12,0,1
"pt341",-25.5396952985312,70.7506957931257,0.28260064125061,0,NA,NA,-7.1,2.5,24,105,19,0,1
"pt342",-23.8232111937886,70.0377999264316,0.292695015668869,NA,NA,NA,-10.8,-1.2,24,155,15,0,1
"pt343",-15.7703433663229,65.5486891170271,0.354837089776993,0,402,28448.083984375,-0.4,5,35,217,20,82,1
"pt344",-14.7033500119405,64.7731436047424,0.36534583568573,0,1382,2278.08325195312,0.7,5.7,34,271,20,65,1
"pt345",-145.755910038891,60.7908910840523,0.41824609041214,0,534,49659.33203125,-3.7,6.8,29,158,25,330,0
"pt346",-144.89666832476,61.5825014768933,0.407887518405914,15348,3288,2495.58325195312,-4.1,9.6,28,66,39,66,0
"pt347",-143.995515693534,62.3684846693524,0.397450000047684,0,453,3125.25,-6,8.7,27,48,58,56,0
"pt348",-143.048771021329,63.1485355278714,0.387157648801804,43662,5434,3446.5,-6.3,10.7,25,25,78,64,0
"pt349",-142.052330163494,63.9223056466704,0.376793414354324,48412,3779,2725.58325195312,-6,12.7,24,16,85,88,0
"pt350",-141.001601605341,64.6893968209492,0.366471797227859,17050,3818,2879.25,-4.9,13.6,23,27,60,105,0
"pt351",-139.89142887761,65.4493531291903,0.356196790933609,406,3541,2308,-9.2,10.2,22,31,61,48,0
"pt352",-138.7159958716,66.2016511951186,0.345858454704285,35137,5176,3051.41674804688,-9.2,11.1,21,33,57,128,0
"pt353",-137.468709610766,66.9456880074059,0.335687786340714,5515,3724,2857.25,-7.6,11.7,19,35,50,16,0
"pt354",-136.14205262644,67.6807653685542,0.325575202703476,15713,4549,2405.41674804688,-9.5,9.8,17,38,46,90,0
"pt355",-134.727393322894,68.4060695413621,0.315524250268936,10590,1919,2125.75,-9.3,11,16,22,57,0,0
"pt356",-133.214736704983,69.120643811182,0.305538326501846,11172,2601,2559.5,-10.5,9,15,20,54,12,0
"pt357",-131.592388009457,69.8233502001881,0.295737713575363,0,2155,1705.33337402344,-11.2,7.7,14,14,64,1,0
"pt358",-125.112763301796,72.380227110418,0.259548157453537,0,1077,1702.08337402344,-13.6,4.1,13,11,66,21,1
"pt359",-123.500823382481,72.9630881957911,0.251220107078552,0,NA,NA,-14.9,2.8,13,10,68,14,1
"pt360",-121.748896805733,73.5338559012705,0.24298506975174,0,967,1787.08337402344,-15.5,2.5,12,10,70,9,1
"pt361",-119.845504483929,74.0899248359927,0.235084757208824,0,1153,1821,-16.4,2,12,10,64,26,1
"pt362",-115.538004277898,75.146105944206,0.219821244478226,0,NA,NA,-18.1,0.9,12,8,70,80,1
"pt363",-113.111863159264,75.639534341318,0.212704002857208,0,NA,NA,-19.3,0,11,8,68,13,1
"pt364",-86.7463174994597,78.2220799909472,0.17505869269371,6468,982,1522.41662597656,-18.7,2.7,13,11,57,38,1
